Date,Adj Close
2014-07-31 00:00:00-04:00,3.9100000858306885
2014-08-01 00:00:00-04:00,3.9700000286102295
2014-08-04 00:00:00-04:00,4.0
2014-08-05 00:00:00-04:00,4.079999923706055
2014-08-06 00:00:00-04:00,4.119999885559082
2014-08-07 00:00:00-04:00,4.099999904632568
2014-08-08 00:00:00-04:00,4.119999885559082
2014-08-11 00:00:00-04:00,4.139999866485596
2014-08-12 00:00:00-04:00,4.079999923706055
2014-08-13 00:00:00-04:00,4.110000133514404
2014-08-14 00:00:00-04:00,4.079999923706055
2014-08-15 00:00:00-04:00,4.130000114440918
2014-08-18 00:00:00-04:00,4.210000038146973
2014-08-19 00:00:00-04:00,4.269999980926514
2014-08-20 00:00:00-04:00,4.28000020980835
2014-08-21 00:00:00-04:00,4.239999771118164
2014-08-22 00:00:00-04:00,4.25
2014-08-25 00:00:00-04:00,4.179999828338623
2014-08-26 00:00:00-04:00,4.190000057220459
2014-08-27 00:00:00-04:00,4.159999847412109
2014-08-28 00:00:00-04:00,4.139999866485596
2014-08-29 00:00:00-04:00,4.170000076293945
2014-09-02 00:00:00-04:00,4.159999847412109
2014-09-03 00:00:00-04:00,4.190000057220459
2014-09-04 00:00:00-04:00,4.150000095367432
2014-09-05 00:00:00-04:00,4.150000095367432
2014-09-08 00:00:00-04:00,4.130000114440918
2014-09-09 00:00:00-04:00,4.079999923706055
2014-09-10 00:00:00-04:00,4.079999923706055
2014-09-11 00:00:00-04:00,4.079999923706055
2014-09-12 00:00:00-04:00,3.9600000381469727
2014-09-15 00:00:00-04:00,3.9100000858306885
2014-09-16 00:00:00-04:00,3.809999942779541
2014-09-17 00:00:00-04:00,3.819999933242798
2014-09-18 00:00:00-04:00,3.880000114440918
2014-09-19 00:00:00-04:00,3.809999942779541
2014-09-22 00:00:00-04:00,3.759999990463257
2014-09-23 00:00:00-04:00,3.690000057220459
2014-09-24 00:00:00-04:00,3.700000047683716
2014-09-25 00:00:00-04:00,3.630000114440918
2014-09-26 00:00:00-04:00,3.5999999046325684
2014-09-29 00:00:00-04:00,3.549999952316284
2014-09-30 00:00:00-04:00,3.4100000858306885
2014-10-01 00:00:00-04:00,3.3499999046325684
2014-10-02 00:00:00-04:00,3.390000104904175
2014-10-03 00:00:00-04:00,3.4000000953674316
2014-10-06 00:00:00-04:00,3.359999895095825
2014-10-07 00:00:00-04:00,3.2799999713897705
2014-10-08 00:00:00-04:00,3.2799999713897705
2014-10-09 00:00:00-04:00,2.950000047683716
2014-10-10 00:00:00-04:00,2.7200000286102295
2014-10-13 00:00:00-04:00,2.740000009536743
2014-10-14 00:00:00-04:00,2.619999885559082
2014-10-15 00:00:00-04:00,2.609999895095825
2014-10-16 00:00:00-04:00,2.640000104904175
2014-10-17 00:00:00-04:00,2.7200000286102295
2014-10-20 00:00:00-04:00,2.6700000762939453
2014-10-21 00:00:00-04:00,2.7699999809265137
2014-10-22 00:00:00-04:00,2.640000104904175
2014-10-23 00:00:00-04:00,2.690000057220459
2014-10-24 00:00:00-04:00,2.680000066757202
2014-10-27 00:00:00-04:00,2.6600000858306885
2014-10-28 00:00:00-04:00,2.7200000286102295
2014-10-29 00:00:00-04:00,2.7699999809265137
2014-10-30 00:00:00-04:00,2.75
2014-10-31 00:00:00-04:00,2.799999952316284
2014-11-03 00:00:00-05:00,2.869999885559082
2014-11-04 00:00:00-05:00,2.8299999237060547
2014-11-05 00:00:00-05:00,2.799999952316284
2014-11-06 00:00:00-05:00,2.759999990463257
2014-11-07 00:00:00-05:00,2.7799999713897705
2014-11-10 00:00:00-05:00,2.759999990463257
2014-11-11 00:00:00-05:00,2.7300000190734863
2014-11-12 00:00:00-05:00,2.7100000381469727
2014-11-13 00:00:00-05:00,2.6600000858306885
2014-11-14 00:00:00-05:00,2.609999895095825
2014-11-17 00:00:00-05:00,2.6700000762939453
2014-11-18 00:00:00-05:00,2.6500000953674316
2014-11-19 00:00:00-05:00,2.630000114440918
2014-11-20 00:00:00-05:00,2.690000057220459
2014-11-21 00:00:00-05:00,2.7699999809265137
2014-11-24 00:00:00-05:00,2.8299999237060547
2014-11-25 00:00:00-05:00,2.8299999237060547
2014-11-26 00:00:00-05:00,2.8399999141693115
2014-11-28 00:00:00-05:00,2.7899999618530273
2014-12-01 00:00:00-05:00,2.6700000762939453
2014-12-02 00:00:00-05:00,2.680000066757202
2014-12-03 00:00:00-05:00,2.740000009536743
2014-12-04 00:00:00-05:00,2.690000057220459
2014-12-05 00:00:00-05:00,2.6600000858306885
2014-12-08 00:00:00-05:00,2.5799999237060547
2014-12-09 00:00:00-05:00,2.5899999141693115
2014-12-10 00:00:00-05:00,2.4800000190734863
2014-12-11 00:00:00-05:00,2.490000009536743
2014-12-12 00:00:00-05:00,2.5199999809265137
2014-12-15 00:00:00-05:00,2.4700000286102295
2014-12-16 00:00:00-05:00,2.5
2014-12-17 00:00:00-05:00,2.549999952316284
2014-12-18 00:00:00-05:00,2.549999952316284
2014-12-19 00:00:00-05:00,2.569999933242798
2014-12-22 00:00:00-05:00,2.6600000858306885
2014-12-23 00:00:00-05:00,2.6700000762939453
2014-12-24 00:00:00-05:00,2.6500000953674316
2014-12-26 00:00:00-05:00,2.6500000953674316
2014-12-29 00:00:00-05:00,2.6600000858306885
2014-12-30 00:00:00-05:00,2.630000114440918
2014-12-31 00:00:00-05:00,2.6700000762939453
2015-01-02 00:00:00-05:00,2.6700000762939453
2015-01-05 00:00:00-05:00,2.6600000858306885
2015-01-06 00:00:00-05:00,2.630000114440918
2015-01-07 00:00:00-05:00,2.5799999237060547
2015-01-08 00:00:00-05:00,2.609999895095825
2015-01-09 00:00:00-05:00,2.630000114440918
2015-01-12 00:00:00-05:00,2.630000114440918
2015-01-13 00:00:00-05:00,2.6600000858306885
2015-01-14 00:00:00-05:00,2.630000114440918
2015-01-15 00:00:00-05:00,2.5199999809265137
2015-01-16 00:00:00-05:00,2.390000104904175
2015-01-20 00:00:00-05:00,2.240000009536743
2015-01-21 00:00:00-05:00,2.450000047683716
2015-01-22 00:00:00-05:00,2.4700000286102295
2015-01-23 00:00:00-05:00,2.450000047683716
2015-01-26 00:00:00-05:00,2.609999895095825
2015-01-27 00:00:00-05:00,2.700000047683716
2015-01-28 00:00:00-05:00,2.630000114440918
2015-01-29 00:00:00-05:00,2.609999895095825
2015-01-30 00:00:00-05:00,2.569999933242798
2015-02-02 00:00:00-05:00,2.6700000762939453
2015-02-03 00:00:00-05:00,2.759999990463257
2015-02-04 00:00:00-05:00,2.8499999046325684
2015-02-05 00:00:00-05:00,3.309999942779541
2015-02-06 00:00:00-05:00,3.0299999713897705
2015-02-09 00:00:00-05:00,3.0399999618530273
2015-02-10 00:00:00-05:00,3.0399999618530273
2015-02-11 00:00:00-05:00,3.069999933242798
2015-02-12 00:00:00-05:00,3.119999885559082
2015-02-13 00:00:00-05:00,3.1500000953674316
2015-02-17 00:00:00-05:00,3.109999895095825
2015-02-18 00:00:00-05:00,3.0799999237060547
2015-02-19 00:00:00-05:00,3.059999942779541
2015-02-20 00:00:00-05:00,3.059999942779541
2015-02-23 00:00:00-05:00,3.059999942779541
2015-02-24 00:00:00-05:00,3.109999895095825
2015-02-25 00:00:00-05:00,3.0999999046325684
2015-02-26 00:00:00-05:00,3.0799999237060547
2015-02-27 00:00:00-05:00,3.109999895095825
2015-03-02 00:00:00-05:00,3.2100000381469727
2015-03-03 00:00:00-05:00,3.140000104904175
2015-03-04 00:00:00-05:00,3.049999952316284
2015-03-05 00:00:00-05:00,2.9800000190734863
2015-03-06 00:00:00-05:00,2.9200000762939453
2015-03-09 00:00:00-04:00,2.930000066757202
2015-03-10 00:00:00-04:00,2.9200000762939453
2015-03-11 00:00:00-04:00,2.8399999141693115
2015-03-12 00:00:00-04:00,2.759999990463257
2015-03-13 00:00:00-04:00,2.75
2015-03-16 00:00:00-04:00,2.759999990463257
2015-03-17 00:00:00-04:00,2.7699999809265137
2015-03-18 00:00:00-04:00,2.75
2015-03-19 00:00:00-04:00,2.740000009536743
2015-03-20 00:00:00-04:00,2.799999952316284
2015-03-23 00:00:00-04:00,2.8399999141693115
2015-03-24 00:00:00-04:00,2.7899999618530273
2015-03-25 00:00:00-04:00,2.630000114440918
2015-03-26 00:00:00-04:00,2.6500000953674316
2015-03-27 00:00:00-04:00,2.7200000286102295
2015-03-30 00:00:00-04:00,2.700000047683716
2015-03-31 00:00:00-04:00,2.680000066757202
2015-04-01 00:00:00-04:00,2.690000057220459
2015-04-02 00:00:00-04:00,2.690000057220459
2015-04-06 00:00:00-04:00,2.700000047683716
2015-04-07 00:00:00-04:00,2.700000047683716
2015-04-08 00:00:00-04:00,2.7100000381469727
2015-04-09 00:00:00-04:00,2.7200000286102295
2015-04-10 00:00:00-04:00,2.759999990463257
2015-04-13 00:00:00-04:00,2.7799999713897705
2015-04-14 00:00:00-04:00,2.6700000762939453
2015-04-15 00:00:00-04:00,2.700000047683716
2015-04-16 00:00:00-04:00,2.869999885559082
2015-04-17 00:00:00-04:00,2.5799999237060547
2015-04-20 00:00:00-04:00,2.490000009536743
2015-04-21 00:00:00-04:00,2.3499999046325684
2015-04-22 00:00:00-04:00,2.2799999713897705
2015-04-23 00:00:00-04:00,2.3299999237060547
2015-04-24 00:00:00-04:00,2.299999952316284
2015-04-27 00:00:00-04:00,2.3399999141693115
2015-04-28 00:00:00-04:00,2.309999942779541
2015-04-29 00:00:00-04:00,2.2799999713897705
2015-04-30 00:00:00-04:00,2.259999990463257
2015-05-01 00:00:00-04:00,2.309999942779541
2015-05-04 00:00:00-04:00,2.309999942779541
2015-05-05 00:00:00-04:00,2.2799999713897705
2015-05-06 00:00:00-04:00,2.2899999618530273
2015-05-07 00:00:00-04:00,2.319999933242798
2015-05-08 00:00:00-04:00,2.309999942779541
2015-05-11 00:00:00-04:00,2.319999933242798
2015-05-12 00:00:00-04:00,2.3499999046325684
2015-05-13 00:00:00-04:00,2.369999885559082
2015-05-14 00:00:00-04:00,2.3299999237060547
2015-05-15 00:00:00-04:00,2.319999933242798
2015-05-18 00:00:00-04:00,2.3499999046325684
2015-05-19 00:00:00-04:00,2.2799999713897705
2015-05-20 00:00:00-04:00,2.319999933242798
2015-05-21 00:00:00-04:00,2.2799999713897705
2015-05-22 00:00:00-04:00,2.2799999713897705
2015-05-26 00:00:00-04:00,2.2200000286102295
2015-05-27 00:00:00-04:00,2.2799999713897705
2015-05-28 00:00:00-04:00,2.2699999809265137
2015-05-29 00:00:00-04:00,2.2799999713897705
2015-06-01 00:00:00-04:00,2.25
2015-06-02 00:00:00-04:00,2.299999952316284
2015-06-03 00:00:00-04:00,2.2799999713897705
2015-06-04 00:00:00-04:00,2.3299999237060547
2015-06-05 00:00:00-04:00,2.3299999237060547
2015-06-08 00:00:00-04:00,2.309999942779541
2015-06-09 00:00:00-04:00,2.2899999618530273
2015-06-10 00:00:00-04:00,2.319999933242798
2015-06-11 00:00:00-04:00,2.319999933242798
2015-06-12 00:00:00-04:00,2.309999942779541
2015-06-15 00:00:00-04:00,2.319999933242798
2015-06-16 00:00:00-04:00,2.3499999046325684
2015-06-17 00:00:00-04:00,2.4700000286102295
2015-06-18 00:00:00-04:00,2.5199999809265137
2015-06-19 00:00:00-04:00,2.5799999237060547
2015-06-22 00:00:00-04:00,2.619999885559082
2015-06-23 00:00:00-04:00,2.609999895095825
2015-06-24 00:00:00-04:00,2.619999885559082
2015-06-25 00:00:00-04:00,2.5799999237060547
2015-06-26 00:00:00-04:00,2.4700000286102295
2015-06-29 00:00:00-04:00,2.3399999141693115
2015-06-30 00:00:00-04:00,2.4000000953674316
2015-07-01 00:00:00-04:00,2.4200000762939453
2015-07-02 00:00:00-04:00,2.5299999713897705
2015-07-06 00:00:00-04:00,2.4700000286102295
2015-07-07 00:00:00-04:00,2.0899999141693115
2015-07-08 00:00:00-04:00,2.009999990463257
2015-07-09 00:00:00-04:00,1.9800000190734863
2015-07-10 00:00:00-04:00,1.9600000381469727
2015-07-13 00:00:00-04:00,1.9600000381469727
2015-07-14 00:00:00-04:00,2.049999952316284
2015-07-15 00:00:00-04:00,1.9600000381469727
2015-07-16 00:00:00-04:00,1.8700000047683716
2015-07-17 00:00:00-04:00,1.7899999618530273
2015-07-20 00:00:00-04:00,1.7999999523162842
2015-07-21 00:00:00-04:00,1.7999999523162842
2015-07-22 00:00:00-04:00,1.7899999618530273
2015-07-23 00:00:00-04:00,1.7599999904632568
2015-07-24 00:00:00-04:00,1.6699999570846558
2015-07-27 00:00:00-04:00,1.6200000047683716
2015-07-28 00:00:00-04:00,1.7699999809265137
2015-07-29 00:00:00-04:00,1.9600000381469727
2015-07-30 00:00:00-04:00,1.9299999475479126
2015-07-31 00:00:00-04:00,1.9299999475479126
2015-08-03 00:00:00-04:00,2.200000047683716
2015-08-04 00:00:00-04:00,2.130000114440918
2015-08-05 00:00:00-04:00,2.1600000858306885
2015-08-06 00:00:00-04:00,2.109999895095825
2015-08-07 00:00:00-04:00,2.0899999141693115
2015-08-10 00:00:00-04:00,1.9299999475479126
2015-08-11 00:00:00-04:00,1.899999976158142
2015-08-12 00:00:00-04:00,1.899999976158142
2015-08-13 00:00:00-04:00,1.7899999618530273
2015-08-14 00:00:00-04:00,1.840000033378601
2015-08-17 00:00:00-04:00,1.7999999523162842
2015-08-18 00:00:00-04:00,1.7999999523162842
2015-08-19 00:00:00-04:00,1.7999999523162842
2015-08-20 00:00:00-04:00,1.7000000476837158
2015-08-21 00:00:00-04:00,1.7799999713897705
2015-08-24 00:00:00-04:00,1.75
2015-08-25 00:00:00-04:00,1.659999966621399
2015-08-26 00:00:00-04:00,1.7200000286102295
2015-08-27 00:00:00-04:00,1.7799999713897705
2015-08-28 00:00:00-04:00,1.850000023841858
2015-08-31 00:00:00-04:00,1.809999942779541
2015-09-01 00:00:00-04:00,1.7100000381469727
2015-09-02 00:00:00-04:00,1.7699999809265137
2015-09-03 00:00:00-04:00,1.7899999618530273
2015-09-04 00:00:00-04:00,1.8200000524520874
2015-09-08 00:00:00-04:00,1.8799999952316284
2015-09-09 00:00:00-04:00,1.850000023841858
2015-09-10 00:00:00-04:00,1.840000033378601
2015-09-11 00:00:00-04:00,2.009999990463257
2015-09-14 00:00:00-04:00,1.8200000524520874
2015-09-15 00:00:00-04:00,1.8600000143051147
2015-09-16 00:00:00-04:00,1.8899999856948853
2015-09-17 00:00:00-04:00,1.8899999856948853
2015-09-18 00:00:00-04:00,1.8700000047683716
2015-09-21 00:00:00-04:00,1.809999942779541
2015-09-22 00:00:00-04:00,1.7300000190734863
2015-09-23 00:00:00-04:00,1.7000000476837158
2015-09-24 00:00:00-04:00,1.7200000286102295
2015-09-25 00:00:00-04:00,1.7100000381469727
2015-09-28 00:00:00-04:00,1.659999966621399
2015-09-29 00:00:00-04:00,1.6699999570846558
2015-09-30 00:00:00-04:00,1.7200000286102295
2015-10-01 00:00:00-04:00,1.7400000095367432
2015-10-02 00:00:00-04:00,1.8300000429153442
2015-10-05 00:00:00-04:00,1.7999999523162842
2015-10-06 00:00:00-04:00,1.8300000429153442
2015-10-07 00:00:00-04:00,1.8600000143051147
2015-10-08 00:00:00-04:00,1.9299999475479126
2015-10-09 00:00:00-04:00,1.9600000381469727
2015-10-12 00:00:00-04:00,1.8700000047683716
2015-10-13 00:00:00-04:00,1.9199999570846558
2015-10-14 00:00:00-04:00,1.9500000476837158
2015-10-15 00:00:00-04:00,1.9700000286102295
2015-10-16 00:00:00-04:00,1.940000057220459
2015-10-19 00:00:00-04:00,2.009999990463257
2015-10-20 00:00:00-04:00,2.0199999809265137
2015-10-21 00:00:00-04:00,2.0999999046325684
2015-10-22 00:00:00-04:00,2.140000104904175
2015-10-23 00:00:00-04:00,2.2100000381469727
2015-10-26 00:00:00-04:00,2.1500000953674316
2015-10-27 00:00:00-04:00,2.1500000953674316
2015-10-28 00:00:00-04:00,2.180000066757202
2015-10-29 00:00:00-04:00,2.130000114440918
2015-10-30 00:00:00-04:00,2.119999885559082
2015-11-02 00:00:00-05:00,2.190000057220459
2015-11-03 00:00:00-05:00,2.2799999713897705
2015-11-04 00:00:00-05:00,2.200000047683716
2015-11-05 00:00:00-05:00,2.200000047683716
2015-11-06 00:00:00-05:00,2.1500000953674316
2015-11-09 00:00:00-05:00,2.109999895095825
2015-11-10 00:00:00-05:00,2.0199999809265137
2015-11-11 00:00:00-05:00,2.069999933242798
2015-11-12 00:00:00-05:00,2.0
2015-11-13 00:00:00-05:00,1.9900000095367432
2015-11-16 00:00:00-05:00,1.9900000095367432
2015-11-17 00:00:00-05:00,1.9800000190734863
2015-11-18 00:00:00-05:00,2.119999885559082
2015-11-19 00:00:00-05:00,2.140000104904175
2015-11-20 00:00:00-05:00,2.2200000286102295
2015-11-23 00:00:00-05:00,2.2200000286102295
2015-11-24 00:00:00-05:00,2.3399999141693115
2015-11-25 00:00:00-05:00,2.380000114440918
2015-11-27 00:00:00-05:00,2.3299999237060547
2015-11-30 00:00:00-05:00,2.359999895095825
2015-12-01 00:00:00-05:00,2.3399999141693115
2015-12-02 00:00:00-05:00,2.2699999809265137
2015-12-03 00:00:00-05:00,2.2300000190734863
2015-12-04 00:00:00-05:00,2.2799999713897705
2015-12-07 00:00:00-05:00,2.359999895095825
2015-12-08 00:00:00-05:00,2.390000104904175
2015-12-09 00:00:00-05:00,2.3499999046325684
2015-12-10 00:00:00-05:00,2.450000047683716
2015-12-11 00:00:00-05:00,2.359999895095825
2015-12-14 00:00:00-05:00,2.3399999141693115
2015-12-15 00:00:00-05:00,2.359999895095825
2015-12-16 00:00:00-05:00,2.5399999618530273
2015-12-17 00:00:00-05:00,2.559999942779541
2015-12-18 00:00:00-05:00,2.450000047683716
2015-12-21 00:00:00-05:00,2.5299999713897705
2015-12-22 00:00:00-05:00,2.7699999809265137
2015-12-23 00:00:00-05:00,2.8299999237060547
2015-12-24 00:00:00-05:00,2.9200000762939453
2015-12-28 00:00:00-05:00,3.0
2015-12-29 00:00:00-05:00,3.0
2015-12-30 00:00:00-05:00,2.9800000190734863
2015-12-31 00:00:00-05:00,2.869999885559082
2016-01-04 00:00:00-05:00,2.7699999809265137
2016-01-05 00:00:00-05:00,2.75
2016-01-06 00:00:00-05:00,2.509999990463257
2016-01-07 00:00:00-05:00,2.2799999713897705
2016-01-08 00:00:00-05:00,2.140000104904175
2016-01-11 00:00:00-05:00,2.3399999141693115
2016-01-12 00:00:00-05:00,2.390000104904175
2016-01-13 00:00:00-05:00,2.25
2016-01-14 00:00:00-05:00,2.2100000381469727
2016-01-15 00:00:00-05:00,2.0299999713897705
2016-01-19 00:00:00-05:00,1.9500000476837158
2016-01-20 00:00:00-05:00,1.7999999523162842
2016-01-21 00:00:00-05:00,2.0899999141693115
2016-01-22 00:00:00-05:00,2.0199999809265137
2016-01-25 00:00:00-05:00,2.119999885559082
2016-01-26 00:00:00-05:00,2.069999933242798
2016-01-27 00:00:00-05:00,2.130000114440918
2016-01-28 00:00:00-05:00,2.0799999237060547
2016-01-29 00:00:00-05:00,2.200000047683716
2016-02-01 00:00:00-05:00,2.140000104904175
2016-02-02 00:00:00-05:00,1.9900000095367432
2016-02-03 00:00:00-05:00,2.069999933242798
2016-02-04 00:00:00-05:00,2.0899999141693115
2016-02-05 00:00:00-05:00,1.9800000190734863
2016-02-08 00:00:00-05:00,1.9299999475479126
2016-02-09 00:00:00-05:00,1.899999976158142
2016-02-10 00:00:00-05:00,1.840000033378601
2016-02-11 00:00:00-05:00,1.8600000143051147
2016-02-12 00:00:00-05:00,1.8300000429153442
2016-02-16 00:00:00-05:00,1.8300000429153442
2016-02-17 00:00:00-05:00,1.899999976158142
2016-02-18 00:00:00-05:00,1.909999966621399
2016-02-19 00:00:00-05:00,1.909999966621399
2016-02-22 00:00:00-05:00,2.009999990463257
2016-02-23 00:00:00-05:00,1.9700000286102295
2016-02-24 00:00:00-05:00,2.0199999809265137
2016-02-25 00:00:00-05:00,2.0299999713897705
2016-02-26 00:00:00-05:00,2.069999933242798
2016-02-29 00:00:00-05:00,2.140000104904175
2016-03-01 00:00:00-05:00,2.180000066757202
2016-03-02 00:00:00-05:00,2.319999933242798
2016-03-03 00:00:00-05:00,2.4600000381469727
2016-03-04 00:00:00-05:00,2.369999885559082
2016-03-07 00:00:00-05:00,2.4700000286102295
2016-03-08 00:00:00-05:00,2.299999952316284
2016-03-09 00:00:00-05:00,2.259999990463257
2016-03-10 00:00:00-05:00,2.259999990463257
2016-03-11 00:00:00-05:00,2.5199999809265137
2016-03-14 00:00:00-04:00,2.7200000286102295
2016-03-15 00:00:00-04:00,2.490000009536743
2016-03-16 00:00:00-04:00,2.630000114440918
2016-03-17 00:00:00-04:00,2.799999952316284
2016-03-18 00:00:00-04:00,2.930000066757202
2016-03-21 00:00:00-04:00,2.799999952316284
2016-03-22 00:00:00-04:00,2.7899999618530273
2016-03-23 00:00:00-04:00,2.680000066757202
2016-03-24 00:00:00-04:00,2.7899999618530273
2016-03-28 00:00:00-04:00,2.7799999713897705
2016-03-29 00:00:00-04:00,2.859999895095825
2016-03-30 00:00:00-04:00,2.859999895095825
2016-03-31 00:00:00-04:00,2.8499999046325684
2016-04-01 00:00:00-04:00,2.8299999237060547
2016-04-04 00:00:00-04:00,2.8299999237060547
2016-04-05 00:00:00-04:00,2.759999990463257
2016-04-06 00:00:00-04:00,2.799999952316284
2016-04-07 00:00:00-04:00,2.640000104904175
2016-04-08 00:00:00-04:00,2.740000009536743
2016-04-11 00:00:00-04:00,2.759999990463257
2016-04-12 00:00:00-04:00,2.809999942779541
2016-04-13 00:00:00-04:00,2.799999952316284
2016-04-14 00:00:00-04:00,2.7200000286102295
2016-04-15 00:00:00-04:00,2.700000047683716
2016-04-18 00:00:00-04:00,2.759999990463257
2016-04-19 00:00:00-04:00,2.619999885559082
2016-04-20 00:00:00-04:00,2.700000047683716
2016-04-21 00:00:00-04:00,2.619999885559082
2016-04-22 00:00:00-04:00,3.990000009536743
2016-04-25 00:00:00-04:00,3.450000047683716
2016-04-26 00:00:00-04:00,3.6600000858306885
2016-04-27 00:00:00-04:00,3.7300000190734863
2016-04-28 00:00:00-04:00,3.609999895095825
2016-04-29 00:00:00-04:00,3.549999952316284
2016-05-02 00:00:00-04:00,3.740000009536743
2016-05-03 00:00:00-04:00,3.5999999046325684
2016-05-04 00:00:00-04:00,3.5999999046325684
2016-05-05 00:00:00-04:00,3.6600000858306885
2016-05-06 00:00:00-04:00,3.680000066757202
2016-05-09 00:00:00-04:00,3.6500000953674316
2016-05-10 00:00:00-04:00,3.640000104904175
2016-05-11 00:00:00-04:00,3.6500000953674316
2016-05-12 00:00:00-04:00,3.5899999141693115
2016-05-13 00:00:00-04:00,3.6700000762939453
2016-05-16 00:00:00-04:00,3.7899999618530273
2016-05-17 00:00:00-04:00,3.7899999618530273
2016-05-18 00:00:00-04:00,3.8399999141693115
2016-05-19 00:00:00-04:00,3.7699999809265137
2016-05-20 00:00:00-04:00,3.869999885559082
2016-05-23 00:00:00-04:00,4.039999961853027
2016-05-24 00:00:00-04:00,4.199999809265137
2016-05-25 00:00:00-04:00,4.179999828338623
2016-05-26 00:00:00-04:00,4.349999904632568
2016-05-27 00:00:00-04:00,4.599999904632568
2016-05-31 00:00:00-04:00,4.570000171661377
2016-06-01 00:00:00-04:00,4.429999828338623
2016-06-02 00:00:00-04:00,4.239999771118164
2016-06-03 00:00:00-04:00,4.159999847412109
2016-06-06 00:00:00-04:00,4.46999979019165
2016-06-07 00:00:00-04:00,4.510000228881836
2016-06-08 00:00:00-04:00,4.460000038146973
2016-06-09 00:00:00-04:00,4.519999980926514
2016-06-10 00:00:00-04:00,4.320000171661377
2016-06-13 00:00:00-04:00,4.400000095367432
2016-06-14 00:00:00-04:00,4.389999866485596
2016-06-15 00:00:00-04:00,4.420000076293945
2016-06-16 00:00:00-04:00,4.75
2016-06-17 00:00:00-04:00,5.260000228881836
2016-06-20 00:00:00-04:00,5.099999904632568
2016-06-21 00:00:00-04:00,5.449999809265137
2016-06-22 00:00:00-04:00,5.019999980926514
2016-06-23 00:00:00-04:00,5.210000038146973
2016-06-24 00:00:00-04:00,4.880000114440918
2016-06-27 00:00:00-04:00,4.71999979019165
2016-06-28 00:00:00-04:00,5.119999885559082
2016-06-29 00:00:00-04:00,5.130000114440918
2016-06-30 00:00:00-04:00,5.139999866485596
2016-07-01 00:00:00-04:00,5.070000171661377
2016-07-05 00:00:00-04:00,4.960000038146973
2016-07-06 00:00:00-04:00,5.039999961853027
2016-07-07 00:00:00-04:00,5.019999980926514
2016-07-08 00:00:00-04:00,5.099999904632568
2016-07-11 00:00:00-04:00,5.010000228881836
2016-07-12 00:00:00-04:00,5.139999866485596
2016-07-13 00:00:00-04:00,5.090000152587891
2016-07-14 00:00:00-04:00,5.170000076293945
2016-07-15 00:00:00-04:00,5.139999866485596
2016-07-18 00:00:00-04:00,5.510000228881836
2016-07-19 00:00:00-04:00,5.409999847412109
2016-07-20 00:00:00-04:00,5.409999847412109
2016-07-21 00:00:00-04:00,5.21999979019165
2016-07-22 00:00:00-04:00,5.840000152587891
2016-07-25 00:00:00-04:00,6.699999809265137
2016-07-26 00:00:00-04:00,6.980000019073486
2016-07-27 00:00:00-04:00,6.849999904632568
2016-07-28 00:00:00-04:00,6.820000171661377
2016-07-29 00:00:00-04:00,6.860000133514404
2016-08-01 00:00:00-04:00,6.639999866485596
2016-08-02 00:00:00-04:00,6.260000228881836
2016-08-03 00:00:00-04:00,6.300000190734863
2016-08-04 00:00:00-04:00,6.46999979019165
2016-08-05 00:00:00-04:00,6.610000133514404
2016-08-08 00:00:00-04:00,6.679999828338623
2016-08-09 00:00:00-04:00,6.599999904632568
2016-08-10 00:00:00-04:00,6.489999771118164
2016-08-11 00:00:00-04:00,6.579999923706055
2016-08-12 00:00:00-04:00,6.730000019073486
2016-08-15 00:00:00-04:00,6.949999809265137
2016-08-16 00:00:00-04:00,6.78000020980835
2016-08-17 00:00:00-04:00,6.679999828338623
2016-08-18 00:00:00-04:00,7.039999961853027
2016-08-19 00:00:00-04:00,7.619999885559082
2016-08-22 00:00:00-04:00,7.579999923706055
2016-08-23 00:00:00-04:00,7.670000076293945
2016-08-24 00:00:00-04:00,7.429999828338623
2016-08-25 00:00:00-04:00,7.46999979019165
2016-08-26 00:00:00-04:00,7.670000076293945
2016-08-29 00:00:00-04:00,7.590000152587891
2016-08-30 00:00:00-04:00,7.489999771118164
2016-08-31 00:00:00-04:00,7.400000095367432
2016-09-01 00:00:00-04:00,7.349999904632568
2016-09-02 00:00:00-04:00,7.510000228881836
2016-09-06 00:00:00-04:00,7.340000152587891
2016-09-07 00:00:00-04:00,6.840000152587891
2016-09-08 00:00:00-04:00,6.230000019073486
2016-09-09 00:00:00-04:00,5.900000095367432
2016-09-12 00:00:00-04:00,5.940000057220459
2016-09-13 00:00:00-04:00,5.739999771118164
2016-09-14 00:00:00-04:00,6.039999961853027
2016-09-15 00:00:00-04:00,6.019999980926514
2016-09-16 00:00:00-04:00,6.050000190734863
2016-09-19 00:00:00-04:00,6.159999847412109
2016-09-20 00:00:00-04:00,6.170000076293945
2016-09-21 00:00:00-04:00,6.289999961853027
2016-09-22 00:00:00-04:00,6.369999885559082
2016-09-23 00:00:00-04:00,6.550000190734863
2016-09-26 00:00:00-04:00,6.320000171661377
2016-09-27 00:00:00-04:00,6.539999961853027
2016-09-28 00:00:00-04:00,6.590000152587891
2016-09-29 00:00:00-04:00,6.670000076293945
2016-09-30 00:00:00-04:00,6.909999847412109
2016-10-03 00:00:00-04:00,6.949999809265137
2016-10-04 00:00:00-04:00,6.96999979019165
2016-10-05 00:00:00-04:00,6.78000020980835
2016-10-06 00:00:00-04:00,6.960000038146973
